"StockKeyLabel","AssessmentYear","AdviceCategory","lineDescription","FishingPressure","StockSize","SBL","Ecoregion","FisheriesGuild"
"raj.27.3a47d",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"raj.27.3a47d",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"raj.27.67a-ce-h",2018,"No advice","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"raj.27.67a-ce-h",2018,"No advice","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rja.27.nea",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rja.27.nea",2019,"PA","Precautionary approach","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjb.27.3a4",2019,"PA/Stock status only","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjb.27.3a4",2019,"PA/Stock status only","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjb.27.67a-ce-k",2018,"PA/Stock status only","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjb.27.67a-ce-k",2018,"PA/Stock status only","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjc.27.3a47d",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjc.27.3a47d",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjc.27.7e",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjc.27.7e",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rje.27.7de",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rje.27.7de",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjf.27.67",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjf.27.67",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjh.27.4a6",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjh.27.4a6",2019,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjh.27.4c7d",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjh.27.4c7d",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjh.27.7e",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjh.27.7e",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rji.27.67",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rji.27.67",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjm.27.3a47d",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjm.27.3a47d",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjm.27.7ae-h",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjm.27.7ae-h",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rjn.27.3a4",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjn.27.3a4",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"rjn.27.678abd",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjn.27.678abd",2018,"PA","Precautionary approach","GREY","GREY","GREY","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"rjr.27.23a4",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion","elasmobranch"
"rjr.27.23a4",2019,"PA","Precautionary approach","GREY","GREY","GREY","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion","elasmobranch"
"rju.27.7de",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rju.27.7de",2018,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","elasmobranch"
"rng.27.1245a8914ab",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"rng.27.1245a8914ab",2019,"PA","Precautionary approach","GREY","GREY","GREY","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"rng.27.3a",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"rng.27.3a",2018,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"rng.27.5b6712b",2018,"MSY","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"rng.27.5b6712b",2018,"MSY","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"san.27.6a",2018,"No advice","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","demersal"
"san.27.6a",2018,"No advice","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","demersal"
"san.sa.1r",2019,"MSY","Maximum sustainable yield","GREY","RED","RED","Greater North Sea Ecoregion","demersal"
"san.sa.1r",2019,"MSY","Precautionary approach","GREY","RED","RED","Greater North Sea Ecoregion","demersal"
"san.sa.2r",2019,"MSY","Maximum sustainable yield","GREY","RED","RED","Greater North Sea Ecoregion","demersal"
"san.sa.2r",2019,"MSY","Precautionary approach","GREY","RED","RED","Greater North Sea Ecoregion","demersal"
"san.sa.3r",2019,"MSY","Maximum sustainable yield","GREY","GREEN","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.3r",2019,"MSY","Precautionary approach","GREY","GREEN","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.4",2019,"MSY","Maximum sustainable yield","GREY","GREEN","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.4",2019,"MSY","Precautionary approach","GREY","GREEN","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.5r",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.5r",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.6",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.6",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"san.sa.7r",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","demersal"
"san.sa.7r",2019,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","demersal"
"sbr.27.6-8",2018,"PA","Maximum sustainable yield","GREY","GREY","GREY","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion","demersal"
"sbr.27.6-8",2018,"PA","Precautionary approach","GREY","GREY","GREY","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion","demersal"
"sck.27.nea",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sck.27.nea",2019,"PA","Precautionary approach","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sdv.27.nea",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sdv.27.nea",2019,"PA","Precautionary approach","GREY","GREY","GREY","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sho.27.67",2019,"PA/Stock status only","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sho.27.67",2019,"PA/Stock status only","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"sol.27.20-24",2019,"MSY","Maximum sustainable yield","GREEN","GREEN","GREEN","Baltic Sea Ecoregion, Greater North Sea Ecoregion","benthic"
"sol.27.20-24",2019,"MSY","Precautionary approach","GREEN","GREEN","GREEN","Baltic Sea Ecoregion, Greater North Sea Ecoregion","benthic"
"sol.27.4",2019,"FMSY Ranges","Maximum sustainable yield","RED","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"sol.27.4",2019,"FMSY Ranges","Precautionary approach","GREEN","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"sol.27.7d",2019,"MSY","Maximum sustainable yield","GREEN","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"sol.27.7d",2019,"MSY","Precautionary approach","GREEN","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"sol.27.7e",2019,"MSY","Maximum sustainable yield","GREEN","GREEN","GREEN","Celtic Seas Ecoregion, Greater North Sea Ecoregion","benthic"
"sol.27.7e",2019,"MSY","Precautionary approach","GREEN","GREEN","GREEN","Celtic Seas Ecoregion, Greater North Sea Ecoregion","benthic"
"spr.27.3a4",2019,NA,"Maximum sustainable yield","GREY","GREEN","GREY","Greater North Sea Ecoregion","pelagic"
"spr.27.3a4",2019,NA,"Precautionary approach","GREY","GREEN","GREY","Greater North Sea Ecoregion","pelagic"
"spr.27.7de",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","pelagic"
"spr.27.7de",2019,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion","pelagic"
"syc.27.3a47d",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"syc.27.3a47d",2019,"PA","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","elasmobranch"
"syc.27.67a-ce-j",2019,"PA","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"syc.27.67a-ce-j",2019,"PA","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"syt.27.67",2019,"No advice","Maximum sustainable yield","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"syt.27.67",2019,"No advice","Precautionary approach","GREY","GREY","GREY","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","elasmobranch"
"tur.27.3a",2019,"PA/Stock status only","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","benthic"
"tur.27.3a",2019,"PA/Stock status only","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","benthic"
"tur.27.4",2019,"PA","Maximum sustainable yield","GREEN","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"tur.27.4",2019,"PA","Precautionary approach","GREEN","GREEN","GREEN","Greater North Sea Ecoregion","benthic"
"usk.27.3a45b6a7-912b",2019,"PA","Maximum sustainable yield","GREEN","GREEN","GREEN","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"usk.27.3a45b6a7-912b",2019,"PA","Precautionary approach","GREEN","GREEN","GREEN","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"whb.27.1-91214",2019,"MP","Maximum sustainable yield","RED","GREEN","GREEN","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","pelagic"
"whb.27.1-91214",2019,"MP","Precautionary approach","GREEN","GREEN","GREEN","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","pelagic"
"whg.27.3a",2019,"PA/Stock status only","Maximum sustainable yield","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"whg.27.3a",2019,"PA/Stock status only","Precautionary approach","GREY","GREY","GREY","Greater North Sea Ecoregion","demersal"
"whg.27.47d",2019,"MSY","Maximum sustainable yield","RED","RED","RED","Greater North Sea Ecoregion","demersal"
"whg.27.47d",2019,"MSY","Precautionary approach","GREEN","ORANGE","RED","Greater North Sea Ecoregion","demersal"
"whg.27.7b-ce-k",2019,"MSY","Maximum sustainable yield","RED","RED","RED","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"whg.27.7b-ce-k",2019,"MSY","Precautionary approach","GREEN","RED","RED","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","demersal"
"wit.27.3a47d",2019,"MSY","Maximum sustainable yield","RED","GREEN","RED","Greater North Sea Ecoregion","benthic"
"wit.27.3a47d",2019,"MSY","Precautionary approach","ORANGE","GREEN","RED","Greater North Sea Ecoregion","benthic"
