Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
2018,nep.fu.34,crustacean,Advice,NA,0,Harvest rate,UW TV index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1991,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,862,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1992,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,612,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1993,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,721,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1994,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,503,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1995,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,869,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1996,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,679,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1997,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1149,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1998,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1111,NA,NA,2018,NA,NA,NA,NA,7.5,NA
1999,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1244,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2000,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1121,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2001,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1443,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2002,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1231,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2003,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1144,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2004,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1070,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2005,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1099,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2006,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,974,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2007,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1294,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2008,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,963,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2009,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,728,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2010,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,959,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2011,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1053,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2012,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1240,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2013,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1050,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2014,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1416,NA,NA,2018,NA,NA,NA,NA,7.5,NA
2015,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,1516,NA,1450,2018,NA,NA,NA,NA,7.5,NA
2016,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,2535,NA,887,2018,NA,NA,NA,NA,7.5,NA
2017,nep.fu.5,crustacean,Advice,NA,NA,Harvest rate,Abundance Index,2111,NA,885,2018,NA,NA,NA,NA,7.5,NA
1981,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1073,NA,NA,2019,NA,NA,NA,NA,8.12,858
1981,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1073,NA,NA,2019,NA,NA,NA,NA,8.12,858
1982,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2524,NA,NA,2019,NA,NA,NA,NA,8.12,858
1982,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2524,NA,NA,2019,NA,NA,NA,NA,8.12,858
1983,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2078,NA,NA,2019,NA,NA,NA,NA,8.12,858
1983,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2078,NA,NA,2019,NA,NA,NA,NA,8.12,858
1984,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1479,NA,NA,2019,NA,NA,NA,NA,8.12,858
1984,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1479,NA,NA,2019,NA,NA,NA,NA,8.12,858
1985,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2027,NA,NA,2019,NA,NA,NA,NA,8.12,858
1985,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2027,NA,NA,2019,NA,NA,NA,NA,8.12,858
1986,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2015,NA,NA,2019,NA,NA,NA,NA,8.12,858
1986,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2015,NA,NA,2019,NA,NA,NA,NA,8.12,858
1987,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2191,NA,NA,2019,NA,NA,NA,NA,8.12,858
1987,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2191,NA,NA,2019,NA,NA,NA,NA,8.12,858
1988,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2495,NA,NA,2019,NA,NA,NA,NA,8.12,858
1988,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2495,NA,NA,2019,NA,NA,NA,NA,8.12,858
1989,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3098,NA,NA,2019,NA,NA,NA,NA,8.12,858
1989,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3098,NA,NA,2019,NA,NA,NA,NA,8.12,858
1990,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2498,NA,NA,2019,NA,NA,NA,NA,8.12,858
1990,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2498,NA,NA,2019,NA,NA,NA,NA,8.12,858
1991,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2063,NA,NA,2019,NA,NA,NA,NA,8.12,858
1991,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2063,NA,NA,2019,NA,NA,NA,NA,8.12,858
1992,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1473,NA,NA,2019,NA,NA,NA,NA,8.12,858
1992,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,1473,NA,NA,2019,NA,NA,NA,NA,8.12,858
1993,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3030,NA,NA,2019,NA,NA,NA,NA,8.12,858
1993,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3030,NA,NA,2019,NA,NA,NA,NA,8.12,858
1994,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3683,NA,NA,2019,NA,NA,NA,NA,8.12,858
1994,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,3683,NA,NA,2019,NA,NA,NA,NA,8.12,858
1995,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2569,NA,NA,2019,NA,NA,NA,NA,8.12,858
1995,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2569,NA,NA,2019,NA,NA,NA,NA,8.12,858
1996,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2483,NA,NA,2019,NA,NA,NA,NA,8.12,858
1996,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2483,NA,NA,2019,NA,NA,NA,NA,8.12,858
1997,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2189,NA,NA,2019,NA,NA,NA,NA,8.12,858
1997,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2189,NA,NA,2019,NA,NA,NA,NA,8.12,858
1998,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2177,NA,NA,2019,NA,NA,NA,NA,8.12,858
1998,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2177,NA,NA,2019,NA,NA,NA,NA,8.12,858
1999,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2391,NA,NA,2019,NA,NA,NA,NA,8.12,858
1999,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2391,NA,NA,2019,NA,NA,NA,NA,8.12,858
2000,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2178,3983,1805,2019,NA,NA,NA,NA,8.12,858
2000,nep.fu.6,crustacean,Advice,NA,NA,Frel,A_index,2178,3983,1805,2019,NA,NA,NA,NA,8.12,858
2001,nep.fu.6,crustacean,Advice,22.132,1685,Frel,A_index,2574,4967,2393,2019,NA,NA,NA,NA,8.12,858
2001,nep.fu.6,crustacean,Advice,22.132,1685,Frel,A_index,2574,4967,2393,2019,NA,NA,NA,NA,8.12,858
2002,nep.fu.6,crustacean,Advice,17.296,1048,Frel,A_index,1954,2749,795,2019,NA,NA,NA,NA,8.12,858
2002,nep.fu.6,crustacean,Advice,17.296,1048,Frel,A_index,1954,2749,795,2019,NA,NA,NA,NA,8.12,858
2003,nep.fu.6,crustacean,Advice,16.325,1085,Frel,A_index,2245,2961,716,2019,NA,NA,NA,NA,8.12,858
2003,nep.fu.6,crustacean,Advice,16.325,1085,Frel,A_index,2245,2961,716,2019,NA,NA,NA,NA,8.12,858
2004,nep.fu.6,crustacean,Advice,11.59,1377,Frel,A_index,2153,2768,615,2019,NA,NA,NA,NA,8.12,858
2004,nep.fu.6,crustacean,Advice,11.59,1377,Frel,A_index,2153,2768,615,2019,NA,NA,NA,NA,8.12,858
2005,nep.fu.6,crustacean,Advice,12.09,1657,Frel,A_index,3094,3809,715,2019,NA,NA,NA,NA,8.12,858
2005,nep.fu.6,crustacean,Advice,12.09,1657,Frel,A_index,3094,3809,715,2019,NA,NA,NA,NA,8.12,858
2006,nep.fu.6,crustacean,Advice,25.464,1244,Frel,A_index,4903,5954,1051,2019,NA,NA,NA,NA,8.12,858
2006,nep.fu.6,crustacean,Advice,25.464,1244,Frel,A_index,4903,5954,1051,2019,NA,NA,NA,NA,8.12,858
2007,nep.fu.6,crustacean,Advice,18.474,858,Frel,A_index,2966,3398,432,2019,NA,NA,NA,NA,8.12,858
2007,nep.fu.6,crustacean,Advice,18.474,858,Frel,A_index,2966,3398,432,2019,NA,NA,NA,NA,8.12,858
2008,nep.fu.6,crustacean,Advice,6.18,987,Frel,A_index,1220,1386,166,2019,NA,NA,NA,NA,8.12,858
2008,nep.fu.6,crustacean,Advice,6.18,987,Frel,A_index,1220,1386,166,2019,NA,NA,NA,NA,8.12,858
2009,nep.fu.6,crustacean,Advice,23.013,682,Frel,A_index,2713,3174,461,2019,NA,NA,NA,NA,8.12,858
2009,nep.fu.6,crustacean,Advice,23.013,682,Frel,A_index,2713,3174,461,2019,NA,NA,NA,NA,8.12,858
2010,nep.fu.6,crustacean,Advice,9.479,785,Frel,A_index,1443,1643,201,2019,NA,NA,NA,NA,8.12,858
2010,nep.fu.6,crustacean,Advice,9.479,785,Frel,A_index,1443,1643,201,2019,NA,NA,NA,NA,8.12,858
2011,nep.fu.6,crustacean,Advice,11.261,878,Frel,A_index,2070,2316,246,2019,NA,NA,NA,NA,8.12,858
2011,nep.fu.6,crustacean,Advice,11.261,878,Frel,A_index,2070,2316,246,2019,NA,NA,NA,NA,8.12,858
2012,nep.fu.6,crustacean,Advice,16.379,758,Frel,A_index,2460,2805,345,2019,NA,NA,NA,NA,8.12,858
2012,nep.fu.6,crustacean,Advice,16.379,758,Frel,A_index,2460,2805,345,2019,NA,NA,NA,NA,8.12,858
2013,nep.fu.6,crustacean,Advice,21.8,706,Frel,A_index,2982,3432,450,2019,NA,NA,NA,NA,8.12,858
2013,nep.fu.6,crustacean,Advice,21.8,706,Frel,A_index,2982,3432,450,2019,NA,NA,NA,NA,8.12,858
2014,nep.fu.6,crustacean,Advice,13.028,755,Frel,A_index,2503,2701,198,2019,NA,NA,NA,NA,8.12,858
2014,nep.fu.6,crustacean,Advice,13.028,755,Frel,A_index,2503,2701,198,2019,NA,NA,NA,NA,8.12,858
2015,nep.fu.6,crustacean,Advice,11.625,565,Frel,A_index,1371,1561,190,2019,NA,NA,NA,NA,8.12,858
2015,nep.fu.6,crustacean,Advice,11.625,565,Frel,A_index,1371,1561,190,2019,NA,NA,NA,NA,8.12,858
2016,nep.fu.6,crustacean,Advice,13.329,697,Frel,A_index,1854,2126,272,2019,NA,NA,NA,NA,8.12,858
2016,nep.fu.6,crustacean,Advice,13.329,697,Frel,A_index,1854,2126,272,2019,NA,NA,NA,NA,8.12,858
2017,nep.fu.6,crustacean,Advice,9.592,902,Frel,A_index,1963,2161,198,2019,NA,NA,NA,NA,8.12,858
2017,nep.fu.6,crustacean,Advice,9.592,902,Frel,A_index,1963,2161,198,2019,NA,NA,NA,NA,8.12,858
2018,nep.fu.6,crustacean,Advice,8.347,950,Frel,A_index,1807,1997,190,2019,NA,NA,NA,NA,8.12,858
2018,nep.fu.6,crustacean,Advice,8.347,950,Frel,A_index,1807,1997,190,2019,NA,NA,NA,NA,8.12,858
2019,nep.fu.6,crustacean,Advice,NA,1163,Frel,A_index,NA,NA,NA,2019,NA,NA,NA,NA,8.12,858
2019,nep.fu.6,crustacean,Advice,NA,1163,Frel,A_index,NA,NA,NA,2019,NA,NA,NA,NA,8.12,858
1992,nep.fu.7,crustacean,Advice,3.1,4,Frel,UWTV_index,3363,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1992,nep.fu.7,crustacean,Advice,3.1,4,Frel,UWTV_index,3363,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1993,nep.fu.7,crustacean,Advice,3.1,4,Frel,UWTV_index,3492,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1993,nep.fu.7,crustacean,Advice,3.1,4,Frel,UWTV_index,3492,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1994,nep.fu.7,crustacean,Advice,3.1,6,Frel,UWTV_index,4568,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1994,nep.fu.7,crustacean,Advice,3.1,6,Frel,UWTV_index,4568,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1995,nep.fu.7,crustacean,Advice,4.7,5,Frel,UWTV_index,6419,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1995,nep.fu.7,crustacean,Advice,4.7,5,Frel,UWTV_index,6419,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1996,nep.fu.7,crustacean,Advice,NA,NA,Frel,UWTV_index,5210,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1996,nep.fu.7,crustacean,Advice,NA,NA,Frel,UWTV_index,5210,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1997,nep.fu.7,crustacean,Advice,7,3,Frel,UWTV_index,6170,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1997,nep.fu.7,crustacean,Advice,7,3,Frel,UWTV_index,6170,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1998,nep.fu.7,crustacean,Advice,4.3,4,Frel,UWTV_index,5136,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1998,nep.fu.7,crustacean,Advice,4.3,4,Frel,UWTV_index,5136,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1999,nep.fu.7,crustacean,Advice,5.1,4,Frel,UWTV_index,6518,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1999,nep.fu.7,crustacean,Advice,5.1,4,Frel,UWTV_index,6518,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
2000,nep.fu.7,crustacean,Advice,4.7,4,Frel,UWTV_index,5570,NA,340,2019,NA,NA,NA,NA,7.5,2.767
2000,nep.fu.7,crustacean,Advice,4.7,4,Frel,UWTV_index,5570,NA,340,2019,NA,NA,NA,NA,7.5,2.767
2001,nep.fu.7,crustacean,Advice,5.1,5,Frel,UWTV_index,5542,NA,687,2019,NA,NA,NA,NA,7.5,2.767
2001,nep.fu.7,crustacean,Advice,5.1,5,Frel,UWTV_index,5542,NA,687,2019,NA,NA,NA,NA,7.5,2.767
2002,nep.fu.7,crustacean,Advice,4.9,6,Frel,UWTV_index,7245,NA,820,2019,NA,NA,NA,NA,7.5,2.767
2002,nep.fu.7,crustacean,Advice,4.9,6,Frel,UWTV_index,7245,NA,820,2019,NA,NA,NA,NA,7.5,2.767
2003,nep.fu.7,crustacean,Advice,4.1,6,Frel,UWTV_index,6294,NA,349,2019,NA,NA,NA,NA,7.5,2.767
2003,nep.fu.7,crustacean,Advice,4.1,6,Frel,UWTV_index,6294,NA,349,2019,NA,NA,NA,NA,7.5,2.767
2004,nep.fu.7,crustacean,Advice,5.4,6,Frel,UWTV_index,8730,NA,506,2019,NA,NA,NA,NA,7.5,2.767
2004,nep.fu.7,crustacean,Advice,5.4,6,Frel,UWTV_index,8730,NA,506,2019,NA,NA,NA,NA,7.5,2.767
2005,nep.fu.7,crustacean,Advice,9.3,4,Frel,UWTV_index,10684,NA,823,2019,NA,NA,NA,NA,7.5,2.767
2005,nep.fu.7,crustacean,Advice,9.3,4,Frel,UWTV_index,10684,NA,823,2019,NA,NA,NA,NA,7.5,2.767
2006,nep.fu.7,crustacean,Advice,8.4,5,Frel,UWTV_index,10791,NA,798,2019,NA,NA,NA,NA,7.5,2.767
2006,nep.fu.7,crustacean,Advice,8.4,5,Frel,UWTV_index,10791,NA,798,2019,NA,NA,NA,NA,7.5,2.767
2007,nep.fu.7,crustacean,Advice,7,7,Frel,UWTV_index,11911,NA,747,2019,NA,NA,NA,NA,7.5,2.767
2007,nep.fu.7,crustacean,Advice,7,7,Frel,UWTV_index,11911,NA,747,2019,NA,NA,NA,NA,7.5,2.767
2008,nep.fu.7,crustacean,Advice,6.1,7,Frel,UWTV_index,12239,NA,257,2019,NA,NA,NA,NA,7.5,2.767
2008,nep.fu.7,crustacean,Advice,6.1,7,Frel,UWTV_index,12239,NA,257,2019,NA,NA,NA,NA,7.5,2.767
2009,nep.fu.7,crustacean,Advice,9.4,5,Frel,UWTV_index,13327,NA,707,2019,NA,NA,NA,NA,7.5,2.767
2009,nep.fu.7,crustacean,Advice,9.4,5,Frel,UWTV_index,13327,NA,707,2019,NA,NA,NA,NA,7.5,2.767
2010,nep.fu.7,crustacean,Advice,9.9,5,Frel,UWTV_index,12968,NA,560,2019,NA,NA,NA,NA,7.5,2.767
2010,nep.fu.7,crustacean,Advice,9.9,5,Frel,UWTV_index,12968,NA,560,2019,NA,NA,NA,NA,7.5,2.767
2011,nep.fu.7,crustacean,Advice,6.2,3,Frel,UWTV_index,7559,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2011,nep.fu.7,crustacean,Advice,6.2,3,Frel,UWTV_index,7559,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2012,nep.fu.7,crustacean,Advice,4.7,3,Frel,UWTV_index,4415,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2012,nep.fu.7,crustacean,Advice,4.7,3,Frel,UWTV_index,4415,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2013,nep.fu.7,crustacean,Advice,3.1,3,Frel,UWTV_index,2951,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2013,nep.fu.7,crustacean,Advice,3.1,3,Frel,UWTV_index,2951,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2014,nep.fu.7,crustacean,Advice,3.5,3,Frel,UWTV_index,4148,NA,37,2019,NA,NA,NA,NA,7.5,2.767
2014,nep.fu.7,crustacean,Advice,3.5,3,Frel,UWTV_index,4148,NA,37,2019,NA,NA,NA,NA,7.5,2.767
2015,nep.fu.7,crustacean,Advice,2,3,Frel,UWTV_index,1784,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2015,nep.fu.7,crustacean,Advice,2,3,Frel,UWTV_index,1784,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2016,nep.fu.7,crustacean,Advice,1.4,4,Frel,UWTV_index,2399,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2016,nep.fu.7,crustacean,Advice,1.4,4,Frel,UWTV_index,2399,NA,0,2019,NA,NA,NA,NA,7.5,2.767
2017,nep.fu.7,crustacean,Advice,3.1,7,Frel,UWTV_index,5147,NA,115,2019,NA,NA,NA,NA,7.5,2.767
2017,nep.fu.7,crustacean,Advice,3.1,7,Frel,UWTV_index,5147,NA,115,2019,NA,NA,NA,NA,7.5,2.767
2018,nep.fu.7,crustacean,Advice,2.8,6,Frel,UWTV_index,4418,NA,68,2019,NA,NA,NA,NA,7.5,2.767
2018,nep.fu.7,crustacean,Advice,2.8,6,Frel,UWTV_index,4418,NA,68,2019,NA,NA,NA,NA,7.5,2.767
2019,nep.fu.7,crustacean,Advice,NA,6,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
2019,nep.fu.7,crustacean,Advice,NA,6,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,7.5,2.767
1993,nep.fu.8,crustacean,Advice,24.1,555,Frel,UWTV_index,2368,NA,567,2019,NA,NA,NA,NA,16.3,292
1993,nep.fu.8,crustacean,Advice,24.1,555,Frel,UWTV_index,2368,NA,567,2019,NA,NA,NA,NA,16.3,292
1994,nep.fu.8,crustacean,Advice,51.3,448,Frel,UWTV_index,1850,NA,1584,2019,NA,NA,NA,NA,16.3,292
1994,nep.fu.8,crustacean,Advice,51.3,448,Frel,UWTV_index,1850,NA,1584,2019,NA,NA,NA,NA,16.3,292
1995,nep.fu.8,crustacean,Advice,NA,NA,Frel,UWTV_index,1762,NA,620,2019,NA,NA,NA,NA,16.3,292
1995,nep.fu.8,crustacean,Advice,NA,NA,Frel,UWTV_index,1762,NA,620,2019,NA,NA,NA,NA,16.3,292
1996,nep.fu.8,crustacean,Advice,37.3,375,Frel,UWTV_index,1687,NA,930,2019,NA,NA,NA,NA,16.3,292
1996,nep.fu.8,crustacean,Advice,37.3,375,Frel,UWTV_index,1687,NA,930,2019,NA,NA,NA,NA,16.3,292
1997,nep.fu.8,crustacean,Advice,NA,NA,Frel,UWTV_index,2193,NA,494,2019,NA,NA,NA,NA,16.3,292
1997,nep.fu.8,crustacean,Advice,NA,NA,Frel,UWTV_index,2193,NA,494,2019,NA,NA,NA,NA,16.3,292
1998,nep.fu.8,crustacean,Advice,55.7,292,Frel,UWTV_index,2144,NA,578,2019,NA,NA,NA,NA,16.3,292
1998,nep.fu.8,crustacean,Advice,55.7,292,Frel,UWTV_index,2144,NA,578,2019,NA,NA,NA,NA,16.3,292
1999,nep.fu.8,crustacean,Advice,39.6,463,Frel,UWTV_index,2207,NA,938,2019,NA,NA,NA,NA,16.3,292
1999,nep.fu.8,crustacean,Advice,39.6,463,Frel,UWTV_index,2207,NA,938,2019,NA,NA,NA,NA,16.3,292
2000,nep.fu.8,crustacean,Advice,33.7,443,Frel,UWTV_index,1785,NA,1032,2019,NA,NA,NA,NA,16.3,292
2000,nep.fu.8,crustacean,Advice,33.7,443,Frel,UWTV_index,1785,NA,1032,2019,NA,NA,NA,NA,16.3,292
2001,nep.fu.8,crustacean,Advice,25.3,419,Frel,UWTV_index,1527,NA,436,2019,NA,NA,NA,NA,16.3,292
2001,nep.fu.8,crustacean,Advice,25.3,419,Frel,UWTV_index,1527,NA,436,2019,NA,NA,NA,NA,16.3,292
2002,nep.fu.8,crustacean,Advice,21.1,508,Frel,UWTV_index,1340,NA,421,2019,NA,NA,NA,NA,16.3,292
2002,nep.fu.8,crustacean,Advice,21.1,508,Frel,UWTV_index,1340,NA,421,2019,NA,NA,NA,NA,16.3,292
2003,nep.fu.8,crustacean,Advice,12.4,767,Frel,UWTV_index,1127,NA,546,2019,NA,NA,NA,NA,16.3,292
2003,nep.fu.8,crustacean,Advice,12.4,767,Frel,UWTV_index,1127,NA,546,2019,NA,NA,NA,NA,16.3,292
2004,nep.fu.8,crustacean,Advice,16.4,630,Frel,UWTV_index,1657,NA,406,2019,NA,NA,NA,NA,16.3,292
2004,nep.fu.8,crustacean,Advice,16.4,630,Frel,UWTV_index,1657,NA,406,2019,NA,NA,NA,NA,16.3,292
2005,nep.fu.8,crustacean,Advice,19.4,710,Frel,UWTV_index,1989,NA,602,2019,NA,NA,NA,NA,16.3,292
2005,nep.fu.8,crustacean,Advice,19.4,710,Frel,UWTV_index,1989,NA,602,2019,NA,NA,NA,NA,16.3,292
2006,nep.fu.8,crustacean,Advice,26.7,827,Frel,UWTV_index,2458,NA,1510,2019,NA,NA,NA,NA,16.3,292
2006,nep.fu.8,crustacean,Advice,26.7,827,Frel,UWTV_index,2458,NA,1510,2019,NA,NA,NA,NA,16.3,292
2007,nep.fu.8,crustacean,Advice,22.9,692,Frel,UWTV_index,2651,NA,614,2019,NA,NA,NA,NA,16.3,292
2007,nep.fu.8,crustacean,Advice,22.9,692,Frel,UWTV_index,2651,NA,614,2019,NA,NA,NA,NA,16.3,292
2008,nep.fu.8,crustacean,Advice,21.1,881,Frel,UWTV_index,2450,NA,796,2019,NA,NA,NA,NA,16.3,292
2008,nep.fu.8,crustacean,Advice,21.1,881,Frel,UWTV_index,2450,NA,796,2019,NA,NA,NA,NA,16.3,292
2009,nep.fu.8,crustacean,Advice,26,732,Frel,UWTV_index,2663,NA,573,2019,NA,NA,NA,NA,16.3,292
2009,nep.fu.8,crustacean,Advice,26,732,Frel,UWTV_index,2663,NA,573,2019,NA,NA,NA,NA,16.3,292
2010,nep.fu.8,crustacean,Advice,19.2,682,Frel,UWTV_index,1950,NA,407,2019,NA,NA,NA,NA,16.3,292
2010,nep.fu.8,crustacean,Advice,19.2,682,Frel,UWTV_index,1950,NA,407,2019,NA,NA,NA,NA,16.3,292
2011,nep.fu.8,crustacean,Advice,22.1,533,Frel,UWTV_index,1889,NA,231,2019,NA,NA,NA,NA,16.3,292
2011,nep.fu.8,crustacean,Advice,22.1,533,Frel,UWTV_index,1889,NA,231,2019,NA,NA,NA,NA,16.3,292
2012,nep.fu.8,crustacean,Advice,24.6,522,Frel,UWTV_index,2129,NA,379,2019,NA,NA,NA,NA,16.3,292
2012,nep.fu.8,crustacean,Advice,24.6,522,Frel,UWTV_index,2129,NA,379,2019,NA,NA,NA,NA,16.3,292
2013,nep.fu.8,crustacean,Advice,15.6,668,Frel,UWTV_index,1503,NA,301,2019,NA,NA,NA,NA,16.3,292
2013,nep.fu.8,crustacean,Advice,15.6,668,Frel,UWTV_index,1503,NA,301,2019,NA,NA,NA,NA,16.3,292
2014,nep.fu.8,crustacean,Advice,29.1,428,Frel,UWTV_index,2384,NA,353,2019,NA,NA,NA,NA,16.3,292
2014,nep.fu.8,crustacean,Advice,29.1,428,Frel,UWTV_index,2384,NA,353,2019,NA,NA,NA,NA,16.3,292
2015,nep.fu.8,crustacean,Advice,16.8,664,Frel,UWTV_index,1897,NA,311,2019,NA,NA,NA,NA,16.3,292
2015,nep.fu.8,crustacean,Advice,16.8,664,Frel,UWTV_index,1897,NA,311,2019,NA,NA,NA,NA,16.3,292
2016,nep.fu.8,crustacean,Advice,12.3,797,Frel,UWTV_index,1937,NA,165,2019,NA,NA,NA,NA,16.3,292
