FisheriesGuild,Year,Metric,Value
crustacean,2016,F/F[MSY],0.828802436850853
crustacean,2017,F/F[MSY],0.851792241428642
crustacean,2018,F/F[MSY],0.728777080696852
crustacean,1992,SSB/MSY~B[trigger],1.44560896277557
crustacean,1993,SSB/MSY~B[trigger],1.60187633633892
crustacean,1994,SSB/MSY~B[trigger],2.01694187039775
crustacean,1995,SSB/MSY~B[trigger],1.80701120346946
crustacean,1996,SSB/MSY~B[trigger],1.44776743699676
crustacean,1997,SSB/MSY~B[trigger],1.05613781472112
crustacean,1998,SSB/MSY~B[trigger],1.22480847060641
crustacean,1999,SSB/MSY~B[trigger],1.51783367190308
crustacean,2000,SSB/MSY~B[trigger],1.47974938872834
crustacean,2001,SSB/MSY~B[trigger],1.67548832021518
crustacean,2002,SSB/MSY~B[trigger],1.74967414347604
crustacean,2003,SSB/MSY~B[trigger],2.12937837385475
crustacean,2004,SSB/MSY~B[trigger],2.03585693833812
crustacean,2005,SSB/MSY~B[trigger],2.13335662568313
crustacean,2006,SSB/MSY~B[trigger],1.98237802154177
crustacean,2007,SSB/MSY~B[trigger],1.97515356490909
crustacean,2008,SSB/MSY~B[trigger],2.1757793011931
crustacean,2009,SSB/MSY~B[trigger],1.68591915606691
crustacean,2010,SSB/MSY~B[trigger],1.66638720487125
crustacean,2011,SSB/MSY~B[trigger],1.3265093929335
crustacean,2012,SSB/MSY~B[trigger],1.23598243583748
crustacean,2013,SSB/MSY~B[trigger],1.45421712735461
crustacean,2014,SSB/MSY~B[trigger],1.16045511885873
crustacean,2015,SSB/MSY~B[trigger],1.33682892108216
crustacean,2016,SSB/MSY~B[trigger],1.63653524148331
crustacean,2017,SSB/MSY~B[trigger],1.90339366459121
crustacean,2018,SSB/MSY~B[trigger],2.16620430020279
crustacean,2019,SSB/MSY~B[trigger],1.7619456498206
demersal,1963,F/F[MSY],1.54838709677419
demersal,1964,F/F[MSY],1.67741935483871
demersal,1965,F/F[MSY],1.87096774193548
demersal,1966,F/F[MSY],1.87096774193548
demersal,1967,F/F[MSY],1.65656565656566
demersal,1968,F/F[MSY],1.6911638377914
demersal,1969,F/F[MSY],1.62901744719927
demersal,1970,F/F[MSY],1.73707752006872
demersal,1971,F/F[MSY],1.86172909761048
demersal,1972,F/F[MSY],2.81329706276759
demersal,1973,F/F[MSY],2.69377529255566
demersal,1974,F/F[MSY],2.5215308527106
demersal,1975,F/F[MSY],2.97683736931951
demersal,1976,F/F[MSY],2.89442222505499
demersal,1977,F/F[MSY],2.75377221652422
demersal,1978,F/F[MSY],2.9549004833585
demersal,1979,F/F[MSY],2.96325264922801
demersal,1980,F/F[MSY],3.20000510916632
demersal,1981,F/F[MSY],2.97533628798576
demersal,1982,F/F[MSY],2.78551140343625
demersal,1983,F/F[MSY],3.1241100749066
demersal,1984,F/F[MSY],3.22218255030321
demersal,1985,F/F[MSY],3.19654648160649
demersal,1986,F/F[MSY],3.5666283788447
demersal,1987,F/F[MSY],3.67969305880989
demersal,1988,F/F[MSY],3.6013648874189
demersal,1989,F/F[MSY],3.68631001076593
demersal,1990,F/F[MSY],3.5394545921207
demersal,1991,F/F[MSY],3.43253809299706
demersal,1992,F/F[MSY],3.33818172456907
demersal,1993,F/F[MSY],3.37281205290921
demersal,1994,F/F[MSY],3.35336134547602
demersal,1995,F/F[MSY],2.97232610304555
demersal,1996,F/F[MSY],2.88557347912989
demersal,1997,F/F[MSY],2.60864270412586
demersal,1998,F/F[MSY],2.7412120133599
demersal,1999,F/F[MSY],2.72410543085001
demersal,2000,F/F[MSY],2.77448465698164
demersal,2001,F/F[MSY],2.3689786254893
demersal,2002,F/F[MSY],2.16581419519677
demersal,2003,F/F[MSY],1.84539791647176
demersal,2004,F/F[MSY],1.78741389058335
demersal,2005,F/F[MSY],1.91607564499599
demersal,2006,F/F[MSY],1.95859191692103
demersal,2007,F/F[MSY],1.81087152398567
demersal,2008,F/F[MSY],1.55561859360988
demersal,2009,F/F[MSY],1.43779679143469
demersal,2010,F/F[MSY],1.32566363513293
demersal,2011,F/F[MSY],1.2291356035724
demersal,2012,F/F[MSY],1.12271676439205
demersal,2013,F/F[MSY],1.17828739908997
demersal,2014,F/F[MSY],1.30772300620806
demersal,2015,F/F[MSY],1.41081085846349
demersal,2016,F/F[MSY],1.31560071136981
demersal,2017,F/F[MSY],1.36790535984446
demersal,2018,F/F[MSY],1.49295255126368
demersal,1963,SSB/MSY~B[trigger],0.970233333333333
demersal,1964,SSB/MSY~B[trigger],1.04742666666667
demersal,1965,SSB/MSY~B[trigger],1.28060666666667
demersal,1966,SSB/MSY~B[trigger],1.42268
demersal,1967,SSB/MSY~B[trigger],1.41535919814112
demersal,1968,SSB/MSY~B[trigger],1.60098508119194
demersal,1969,SSB/MSY~B[trigger],1.73361717975202
demersal,1970,SSB/MSY~B[trigger],1.9360710979952
demersal,1971,SSB/MSY~B[trigger],1.90275279446967
demersal,1972,SSB/MSY~B[trigger],1.96764125838046
demersal,1973,SSB/MSY~B[trigger],1.88441386643035
demersal,1974,SSB/MSY~B[trigger],2.09494794289249
demersal,1975,SSB/MSY~B[trigger],1.55332012781741
demersal,1976,SSB/MSY~B[trigger],1.43819095341211
demersal,1977,SSB/MSY~B[trigger],1.71727345591954
demersal,1978,SSB/MSY~B[trigger],1.31707688878556
demersal,1979,SSB/MSY~B[trigger],1.25696556726932
demersal,1980,SSB/MSY~B[trigger],1.29962164058168
demersal,1981,SSB/MSY~B[trigger],1.43188740382621
demersal,1982,SSB/MSY~B[trigger],1.81211359172591
demersal,1983,SSB/MSY~B[trigger],1.45581348309732
demersal,1984,SSB/MSY~B[trigger],1.23950336347407
demersal,1985,SSB/MSY~B[trigger],1.11465336670091
demersal,1986,SSB/MSY~B[trigger],1.29709963975398
demersal,1987,SSB/MSY~B[trigger],1.00979097681058
demersal,1988,SSB/MSY~B[trigger],1.00382654789658
demersal,1989,SSB/MSY~B[trigger],1.18468117691303
demersal,1990,SSB/MSY~B[trigger],0.880215357077011
demersal,1991,SSB/MSY~B[trigger],0.706662839089042
demersal,1992,SSB/MSY~B[trigger],0.684140345575859
demersal,1993,SSB/MSY~B[trigger],0.833113729976662
demersal,1994,SSB/MSY~B[trigger],0.88929319728669
demersal,1995,SSB/MSY~B[trigger],0.996494767664367
demersal,1996,SSB/MSY~B[trigger],1.04706802326398
demersal,1997,SSB/MSY~B[trigger],1.30143308878026
demersal,1998,SSB/MSY~B[trigger],1.09282042423039
demersal,1999,SSB/MSY~B[trigger],0.970706713607009
demersal,2000,SSB/MSY~B[trigger],0.871748511978923
demersal,2001,SSB/MSY~B[trigger],0.985444696279757
demersal,2002,SSB/MSY~B[trigger],1.7462407678147
demersal,2003,SSB/MSY~B[trigger],1.48442018164463
demersal,2004,SSB/MSY~B[trigger],1.42138771557678
demersal,2005,SSB/MSY~B[trigger],1.16791648363958
demersal,2006,SSB/MSY~B[trigger],0.989251343269207
demersal,2007,SSB/MSY~B[trigger],0.993739112496948
demersal,2008,SSB/MSY~B[trigger],1.20382674289051
demersal,2009,SSB/MSY~B[trigger],1.31511316236669
demersal,2010,SSB/MSY~B[trigger],1.43171705651204
demersal,2011,SSB/MSY~B[trigger],1.99542866459481
demersal,2012,SSB/MSY~B[trigger],2.14927937561721
demersal,2013,SSB/MSY~B[trigger],1.78539090460932
demersal,2014,SSB/MSY~B[trigger],1.52785984807568
demersal,2015,SSB/MSY~B[trigger],1.72942477810789
demersal,2016,SSB/MSY~B[trigger],1.61966595205249
demersal,2017,SSB/MSY~B[trigger],1.7020065923708
demersal,2018,SSB/MSY~B[trigger],1.48385775368883
demersal,2019,SSB/MSY~B[trigger],1.43125948288443
elasmobranch,1905,SSB/MSY~B[trigger],2.37559633564551
elasmobranch,1906,SSB/MSY~B[trigger],2.36525009512102
elasmobranch,1907,SSB/MSY~B[trigger],2.3626159744783
elasmobranch,1908,SSB/MSY~B[trigger],2.36125501214622
elasmobranch,1909,SSB/MSY~B[trigger],2.36005502385343
elasmobranch,1910,SSB/MSY~B[trigger],2.35809406737495
elasmobranch,1911,SSB/MSY~B[trigger],2.35695261509644
elasmobranch,1912,SSB/MSY~B[trigger],2.35535750870723
elasmobranch,1913,SSB/MSY~B[trigger],2.35212339391811
elasmobranch,1914,SSB/MSY~B[trigger],2.34787953288261
elasmobranch,1915,SSB/MSY~B[trigger],2.3459332104077
elasmobranch,1916,SSB/MSY~B[trigger],2.34420639798636
elasmobranch,1917,SSB/MSY~B[trigger],2.34559662832558
elasmobranch,1918,SSB/MSY~B[trigger],2.34727953873621
elasmobranch,1919,SSB/MSY~B[trigger],2.34877220710042
elasmobranch,1920,SSB/MSY~B[trigger],2.34707466268622
elasmobranch,1921,SSB/MSY~B[trigger],2.34300640969356
elasmobranch,1922,SSB/MSY~B[trigger],2.33784060643311
elasmobranch,1923,SSB/MSY~B[trigger],2.3328504112155
elasmobranch,1924,SSB/MSY~B[trigger],2.32780167998361
elasmobranch,1925,SSB/MSY~B[trigger],2.3220651505839
elasmobranch,1926,SSB/MSY~B[trigger],2.31616764714491
elasmobranch,1927,SSB/MSY~B[trigger],2.30984575760236
elasmobranch,1928,SSB/MSY~B[trigger],2.3023385137706
elasmobranch,1929,SSB/MSY~B[trigger],2.29370445166389
elasmobranch,1930,SSB/MSY~B[trigger],2.28588989375713
elasmobranch,1931,SSB/MSY~B[trigger],2.2748704890684
elasmobranch,1932,SSB/MSY~B[trigger],2.26461205256534
elasmobranch,1933,SSB/MSY~B[trigger],2.2480024585126
elasmobranch,1934,SSB/MSY~B[trigger],2.22726607545292
elasmobranch,1935,SSB/MSY~B[trigger],2.20746626862177
elasmobranch,1936,SSB/MSY~B[trigger],2.18605672139784
elasmobranch,1937,SSB/MSY~B[trigger],2.16776421693447
elasmobranch,1938,SSB/MSY~B[trigger],2.14619369567126
elasmobranch,1939,SSB/MSY~B[trigger],2.13404747270758
elasmobranch,1940,SSB/MSY~B[trigger],2.11991102525829
elasmobranch,1941,SSB/MSY~B[trigger],2.1220036877689
elasmobranch,1942,SSB/MSY~B[trigger],2.12525243656159
elasmobranch,1943,SSB/MSY~B[trigger],2.12580852869728
elasmobranch,1944,SSB/MSY~B[trigger],2.12996458571136
elasmobranch,1945,SSB/MSY~B[trigger],2.13407674071472
elasmobranch,1946,SSB/MSY~B[trigger],2.140032780168
elasmobranch,1947,SSB/MSY~B[trigger],2.13985717212515
elasmobranch,1948,SSB/MSY~B[trigger],2.13101823396845
elasmobranch,1949,SSB/MSY~B[trigger],2.11878420698335
elasmobranch,1950,SSB/MSY~B[trigger],2.10198437088419
elasmobranch,1951,SSB/MSY~B[trigger],2.08338455234583
elasmobranch,1952,SSB/MSY~B[trigger],2.0503409722832
elasmobranch,1953,SSB/MSY~B[trigger],2.01104867269588
elasmobranch,1954,SSB/MSY~B[trigger],1.97667339830831
elasmobranch,1955,SSB/MSY~B[trigger],1.94024936342084
elasmobranch,1956,SSB/MSY~B[trigger],1.90148388796207
elasmobranch,1957,SSB/MSY~B[trigger],1.8585184534785
elasmobranch,1958,SSB/MSY~B[trigger],1.8189188398162
elasmobranch,1959,SSB/MSY~B[trigger],1.77345099072204
elasmobranch,1960,SSB/MSY~B[trigger],1.73304650686335
elasmobranch,1961,SSB/MSY~B[trigger],1.68384698685866
elasmobranch,1962,SSB/MSY~B[trigger],1.62994995170779
elasmobranch,1963,SSB/MSY~B[trigger],1.57734070887113
elasmobranch,1964,SSB/MSY~B[trigger],1.51769251031697
elasmobranch,1965,SSB/MSY~B[trigger],1.46133257236515
elasmobranch,1966,SSB/MSY~B[trigger],1.42073491965932
elasmobranch,1967,SSB/MSY~B[trigger],1.38934205519946
elasmobranch,1968,SSB/MSY~B[trigger],1.35510434044546
elasmobranch,1969,SSB/MSY~B[trigger],1.30253460941844
elasmobranch,1970,SSB/MSY~B[trigger],1.25584774782685
elasmobranch,1971,SSB/MSY~B[trigger],1.21552228758744
elasmobranch,1972,SSB/MSY~B[trigger],1.17800509263324
elasmobranch,1973,SSB/MSY~B[trigger],1.13351040477654
elasmobranch,1974,SSB/MSY~B[trigger],1.09079082155296
elasmobranch,1975,SSB/MSY~B[trigger],1.05410776480229
elasmobranch,1976,SSB/MSY~B[trigger],1.02061345742968
elasmobranch,1977,SSB/MSY~B[trigger],0.987763046214183
elasmobranch,1978,SSB/MSY~B[trigger],0.957172125149998
elasmobranch,1979,SSB/MSY~B[trigger],0.918296894664442
elasmobranch,1980,SSB/MSY~B[trigger],0.89191471302719
elasmobranch,1981,SSB/MSY~B[trigger],0.860419410542336
elasmobranch,1982,SSB/MSY~B[trigger],0.829487517194954
elasmobranch,1983,SSB/MSY~B[trigger],0.808941376181696
elasmobranch,1984,SSB/MSY~B[trigger],0.77982409927708
elasmobranch,1985,SSB/MSY~B[trigger],0.751643398600989
elasmobranch,1986,SSB/MSY~B[trigger],0.717408610647701
elasmobranch,1987,SSB/MSY~B[trigger],0.693498112213539
elasmobranch,1988,SSB/MSY~B[trigger],0.65174290982527
elasmobranch,1989,SSB/MSY~B[trigger],0.619897854655077
elasmobranch,1990,SSB/MSY~B[trigger],0.594803465332046
elasmobranch,1991,SSB/MSY~B[trigger],0.570856381888957
elasmobranch,1992,SSB/MSY~B[trigger],0.546644422981239
elasmobranch,1993,SSB/MSY~B[trigger],0.522019785172828
elasmobranch,1994,SSB/MSY~B[trigger],0.502219978341675
elasmobranch,1995,SSB/MSY~B[trigger],0.488320601750227
elasmobranch,1996,SSB/MSY~B[trigger],0.473632452366318
elasmobranch,1997,SSB/MSY~B[trigger],0.464404249714637
elasmobranch,1998,SSB/MSY~B[trigger],0.457292123979278
elasmobranch,1999,SSB/MSY~B[trigger],0.451431205549214
elasmobranch,2000,SSB/MSY~B[trigger],0.447199051716569
elasmobranch,2001,SSB/MSY~B[trigger],0.437293294699564
elasmobranch,2002,SSB/MSY~B[trigger],0.426117306172623
elasmobranch,2003,SSB/MSY~B[trigger],0.423282699680979
elasmobranch,2004,SSB/MSY~B[trigger],0.418921766616911
elasmobranch,2005,SSB/MSY~B[trigger],0.418924693417625
elasmobranch,2006,SSB/MSY~B[trigger],0.420181754324348
elasmobranch,2007,SSB/MSY~B[trigger],0.428135335265022
elasmobranch,2008,SSB/MSY~B[trigger],0.438225480727017
elasmobranch,2009,SSB/MSY~B[trigger],0.450436093306407
elasmobranch,2010,SSB/MSY~B[trigger],0.462596950273656
elasmobranch,2011,SSB/MSY~B[trigger],0.473635379167033
elasmobranch,2012,SSB/MSY~B[trigger],0.484780636286475
elasmobranch,2013,SSB/MSY~B[trigger],0.496484912342319
elasmobranch,2014,SSB/MSY~B[trigger],0.508162847191735
elasmobranch,2015,SSB/MSY~B[trigger],0.52019053472649
elasmobranch,2016,SSB/MSY~B[trigger],0.532734802587292
elasmobranch,2017,SSB/MSY~B[trigger],0.54545028828987
elasmobranch,2018,SSB/MSY~B[trigger],0.558237480609945
pelagic,1947,F/F[MSY],0.461538461538462
pelagic,1948,F/F[MSY],0.461538461538462
pelagic,1949,F/F[MSY],0.507692307692308
pelagic,1950,F/F[MSY],0.530769230769231
pelagic,1951,F/F[MSY],0.642307692307692
pelagic,1952,F/F[MSY],0.653846153846154
pelagic,1953,F/F[MSY],0.680769230769231
pelagic,1954,F/F[MSY],0.761538461538461
pelagic,1955,F/F[MSY],0.75
pelagic,1956,F/F[MSY],0.757692307692308
pelagic,1957,F/F[MSY],0.807692307692308
pelagic,1958,F/F[MSY],0.842307692307692
pelagic,1959,F/F[MSY],0.919230769230769
pelagic,1960,F/F[MSY],0.8
pelagic,1961,F/F[MSY],0.938461538461538
pelagic,1962,F/F[MSY],1.05384615384615
pelagic,1963,F/F[MSY],0.746153846153846
pelagic,1964,F/F[MSY],1.09230769230769
pelagic,1965,F/F[MSY],1.82307692307692
pelagic,1966,F/F[MSY],1.85769230769231
pelagic,1967,F/F[MSY],2.46153846153846
pelagic,1968,F/F[MSY],3.75384615384615
pelagic,1969,F/F[MSY],3.34615384615385
pelagic,1970,F/F[MSY],3.59615384615385
pelagic,1971,F/F[MSY],4.91153846153846
pelagic,1972,F/F[MSY],2.53461538461538
pelagic,1973,F/F[MSY],3.36153846153846
pelagic,1974,F/F[MSY],3.36538461538462
pelagic,1975,F/F[MSY],4.03461538461538
pelagic,1976,F/F[MSY],3.13076923076923
pelagic,1977,F/F[MSY],1.41923076923077
pelagic,1978,F/F[MSY],1.01923076923077
pelagic,1979,F/F[MSY],0.834615384615385
pelagic,1980,F/F[MSY],0.901226309921962
pelagic,1981,F/F[MSY],0.896893290133779
pelagic,1982,F/F[MSY],0.726654444996836
pelagic,1983,F/F[MSY],0.799994407032451
pelagic,1984,F/F[MSY],0.890460713640061
pelagic,1985,F/F[MSY],0.970011524902829
pelagic,1986,F/F[MSY],1.02133654976046
pelagic,1987,F/F[MSY],1.02485418738136
pelagic,1988,F/F[MSY],0.912554148775504
pelagic,1989,F/F[MSY],0.955795739161237
pelagic,1990,F/F[MSY],0.955297193915738
pelagic,1991,F/F[MSY],0.983868818611507
pelagic,1992,F/F[MSY],1.06113616046683
pelagic,1993,F/F[MSY],1.18833752338123
pelagic,1994,F/F[MSY],1.26792998576444
pelagic,1995,F/F[MSY],1.45698158004641
pelagic,1996,F/F[MSY],1.34409003708032
pelagic,1997,F/F[MSY],1.44172781525304
pelagic,1998,F/F[MSY],1.37880117550276
pelagic,1999,F/F[MSY],1.39584525221328
pelagic,2000,F/F[MSY],1.42692037898941
pelagic,2001,F/F[MSY],1.43110933004189
pelagic,2002,F/F[MSY],1.44155054060562
pelagic,2003,F/F[MSY],1.39809039990218
pelagic,2004,F/F[MSY],1.33440179130869
pelagic,2005,F/F[MSY],1.30932279815866
pelagic,2006,F/F[MSY],1.23619982146837
pelagic,2007,F/F[MSY],1.21441752126761
pelagic,2008,F/F[MSY],1.20806133322612
pelagic,2009,F/F[MSY],1.13738001952848
pelagic,2010,F/F[MSY],1.11220533382682
pelagic,2011,F/F[MSY],0.991659702860358
pelagic,2012,F/F[MSY],1.00084204355623
pelagic,2013,F/F[MSY],1.05489230871969
pelagic,2014,F/F[MSY],1.09547049640291
pelagic,2015,F/F[MSY],1.08827032686007
pelagic,2016,F/F[MSY],1.08592326910196
pelagic,2017,F/F[MSY],1.11793547957579
pelagic,2018,F/F[MSY],1.07282955675009
pelagic,2019,F/F[MSY],1.046875
pelagic,1947,SSB/MSY~B[trigger],3.92794785714286
pelagic,1948,SSB/MSY~B[trigger],3.19612285714286
pelagic,1949,SSB/MSY~B[trigger],3.10023071428571
pelagic,1950,SSB/MSY~B[trigger],3.06640285714286
pelagic,1951,SSB/MSY~B[trigger],2.93602214285714
pelagic,1952,SSB/MSY~B[trigger],2.93980214285714
pelagic,1953,SSB/MSY~B[trigger],2.78075142857143
pelagic,1954,SSB/MSY~B[trigger],2.60718285714286
pelagic,1955,SSB/MSY~B[trigger],2.53307357142857
pelagic,1956,SSB/MSY~B[trigger],2.34288857142857
pelagic,1957,SSB/MSY~B[trigger],2.11496785714286
pelagic,1958,SSB/MSY~B[trigger],1.71975071428571
pelagic,1959,SSB/MSY~B[trigger],2.55919857142857
pelagic,1960,SSB/MSY~B[trigger],2.11650857142857
pelagic,1961,SSB/MSY~B[trigger],2.03836857142857
pelagic,1962,SSB/MSY~B[trigger],1.42638857142857
pelagic,1963,SSB/MSY~B[trigger],2.06498785714286
