type_var,YEAR,typeTotal
Netherlands,1989,311.072
Netherlands,1990,247.77
Netherlands,1991,209.025
Netherlands,1992,234.442
Netherlands,1993,235.881
Netherlands,1994,219.972
Netherlands,1995,229.748
Netherlands,1996,132.084
Netherlands,1997,162.611
Netherlands,1998,226.863
Netherlands,1999,216.959
Netherlands,2000,180.678
Netherlands,2001,149.953
Netherlands,2002,167.743
Netherlands,2003,208.498
Netherlands,2004,207.595
Netherlands,2005,193.247
Netherlands,2006,181.957
Netherlands,2007,182.355
Netherlands,2008,115.683
Netherlands,2009,129.602
Netherlands,2010,128.51
Netherlands,2011,143.982
Netherlands,2012,177.172
Netherlands,2013,179.152
Netherlands,2014,194.8347
Netherlands,2015,199.781
Netherlands,2016,214.3284
Netherlands,2017,193.42756
Netherlands,2018,175.415578
Norway,1950,648.593
Norway,1951,617.106
Norway,1952,611.449
Norway,1953,611.751
Norway,1954,650.809
Norway,1955,725.517
Norway,1956,783.562
Norway,1957,449.49
Norway,1958,216.327
Norway,1959,276.232
Norway,1960,222.175
Norway,1961,138.31
Norway,1962,166.863
Norway,1963,294.147
Norway,1964,438.933
Norway,1965,940.131
Norway,1966,1082.605
Norway,1967,1305.543
Norway,1968,1217.107
Norway,1969,999.514
Norway,1970,697.545
Norway,1971,593.635
Norway,1972,599.555
Norway,1973,649.393
Norway,1974,693.408
Norway,1975,806.574
Norway,1976,646.112
Norway,1977,494.374
Norway,1978,493.986
Norway,1979,546.06
Norway,1980,488.871
Norway,1981,312.581
Norway,1982,446.771
Norway,1983,447.766
Norway,1984,489.255
Norway,1985,497.957
Norway,1986,546.353
Norway,1987,721.954
Norway,1988,671.843
Norway,1989,736.089
Norway,1990,605.993
Norway,1991,656.143
Norway,1992,741.186
Norway,1993,730.881
Norway,1994,743.023
Norway,1995,876.513
Norway,1996,605.097
Norway,1997,756.993
Norway,1998,758.28
Norway,1999,694.061
Norway,2000,582.841
Norway,2001,627.754
Norway,2002,682.991
Norway,2003,565.076
Norway,2004,552.417
Norway,2005,511.079
Norway,2006,503.80037
Norway,2007,446.66046
Norway,2008,400.89162
Norway,2009,465.87641
Norway,2010,496.30137
Norway,2011,459.61874
Norway,2012,318.50423
Norway,2013,438.87753
Norway,2014,450.78247
Norway,2015,443.24696
Norway,2016,421.70896
Norway,2017,466.81211
Norway,2018,507.93625
Russian Federation,1950,0
Russian Federation,1951,0
Russian Federation,1952,0
Russian Federation,1953,0
Russian Federation,1954,0
Russian Federation,1955,2.878
Russian Federation,1956,28.69
Russian Federation,1957,37.185
Russian Federation,1958,34.892
Russian Federation,1959,41.354
Russian Federation,1960,65.405
Russian Federation,1961,71.523
Russian Federation,1962,108.035
Russian Federation,1963,84.115
Russian Federation,1964,144.534
Russian Federation,1965,63.222
Russian Federation,1966,156.555
Russian Federation,1967,107.115
Russian Federation,1968,124.943
Russian Federation,1969,325.554
Russian Federation,1970,482.234
Russian Federation,1971,202.192
Russian Federation,1972,157.302
Russian Federation,1973,229.754
Russian Federation,1974,218.943
Russian Federation,1975,262.391
Russian Federation,1976,206.444
Russian Federation,1977,63.749
Russian Federation,1978,41.655
Russian Federation,1979,2.845
Russian Federation,1980,0
Russian Federation,1981,0
Russian Federation,1982,0
Russian Federation,1983,0
Russian Federation,1984,0
Russian Federation,1985,0
Russian Federation,1986,0
Russian Federation,1987,0
Russian Federation,1988,0
Russian Federation,1989,0
Russian Federation,1990,0
Russian Federation,1991,29.007
Russian Federation,1992,6.74
Russian Federation,1993,0
Russian Federation,1994,38.148
Russian Federation,1995,0
Russian Federation,1996,0
Russian Federation,1997,16.939
Russian Federation,1998,1.78
Russian Federation,1999,5.64
Russian Federation,2000,13.759
Russian Federation,2001,0.209
Russian Federation,2002,0
Russian Federation,2003,0
Russian Federation,2004,0
Russian Federation,2005,5.243
Russian Federation,2006,1.068
Russian Federation,2007,1.501
Russian Federation,2008,5.721
Russian Federation,2009,5.241
Russian Federation,2010,4.686
Russian Federation,2011,0.627
Russian Federation,2012,0.52
Russian Federation,2013,0.162
Russian Federation,2014,0.097
Russian Federation,2015,1.259
Russian Federation,2016,4.454
Russian Federation,2017,0.795
Russian Federation,2018,1.854
Sweden,1950,129.12
Sweden,1951,123.975
Sweden,1952,139.109
Sweden,1953,127.132
Sweden,1954,127.566
Sweden,1955,141.659
Sweden,1956,138.281
Sweden,1957,155.983
Sweden,1958,170.151
Sweden,1959,199.018
Sweden,1960,187.927
Sweden,1961,197.305
Sweden,1962,219.03
Sweden,1963,277.166
Sweden,1964,312.786
Sweden,1965,304.944
Sweden,1966,253.279
Sweden,1967,260.81
Sweden,1968,218.6
Sweden,1969,192.468
Sweden,1970,210.889
Sweden,1971,156.25
Sweden,1972,118.402
Sweden,1973,124.979
Sweden,1974,112.125
Sweden,1975,114.884
Sweden,1976,112.849
Sweden,1977,97.899
Sweden,1978,100.917
Sweden,1979,79.432
Sweden,1980,88.601
Sweden,1981,119.474
Sweden,1982,106.903
Sweden,1983,110.193
Sweden,1984,126.347
Sweden,1985,110.871
Sweden,1986,113.175
Sweden,1987,113.5
Sweden,1988,128.861
Sweden,1989,118.124
Sweden,1990,126.851
Sweden,1991,122.558
Sweden,1992,154.899
Sweden,1993,144.319
Sweden,1994,148.162
Sweden,1995,142.316
Sweden,1996,73.204
Sweden,1997,66.125
Sweden,1998,85.044
Sweden,1999,101.475
Sweden,2000,94.171
Sweden,2001,122.463
Sweden,2002,132.474
Sweden,2003,92.099
Sweden,2004,97.176
Sweden,2005,89.205
Sweden,2006,98.69877
Sweden,2007,72.1574
Sweden,2008,63.4706
Sweden,2009,53.2882
Sweden,2010,70.1574
Sweden,2011,65.7401
Sweden,2012,52.1819
Sweden,2013,73.2055
Sweden,2014,64.32
Sweden,2015,81.9934
Sweden,2016,65.08617
Sweden,2017,98.31567
Sweden,2018,48.3039983
United Kingdom,1950,275.381
United Kingdom,1951,342.318
United Kingdom,1952,385.19
United Kingdom,1953,398.82
United Kingdom,1954,349.499
United Kingdom,1955,278.712
United Kingdom,1956,322.581
United Kingdom,1957,318.098
United Kingdom,1958,309.976
United Kingdom,1959,313.288
United Kingdom,1960,279.254
United Kingdom,1961,269.209
United Kingdom,1962,252.47
United Kingdom,1963,321.969
United Kingdom,1964,338.534
United Kingdom,1965,390.803
United Kingdom,1966,430.525
United Kingdom,1967,375.334
United Kingdom,1968,380.971
United Kingdom,1969,355.17
United Kingdom,1970,392.723
United Kingdom,1971,453.927
United Kingdom,1972,451.638
United Kingdom,1973,465.799
United Kingdom,1974,444.281
United Kingdom,1975,387.493
United Kingdom,1976,480.983
United Kingdom,1977,475.584
United Kingdom,1978,478.116
United Kingdom,1979,372.423
United Kingdom,1980,378.039
United Kingdom,1981,408.129
United Kingdom,1982,436.187
United Kingdom,1983,416.041
United Kingdom,1984,394.815
United Kingdom,1985,451.141
United Kingdom,1986,448.984
United Kingdom,1987,443.871
United Kingdom,1988,398.449
United Kingdom,1989,378.901
United Kingdom,1990,332.283
United Kingdom,1991,381.534
United Kingdom,1992,381.626
United Kingdom,1993,393.768
United Kingdom,1994,405.626
United Kingdom,1995,400.653
United Kingdom,1996,352.191
United Kingdom,1997,371.976
United Kingdom,1998,345.148
United Kingdom,1999,322.203
United Kingdom,2000,324.534
United Kingdom,2001,294.109
United Kingdom,2002,295.136
United Kingdom,2003,269.939
United Kingdom,2004,289.844
United Kingdom,2005,252.418
United Kingdom,2006,268.85053
United Kingdom,2007,266.9559
United Kingdom,2008,237.74373
United Kingdom,2009,247.74905
United Kingdom,2010,241.7495
United Kingdom,2011,261.86164
United Kingdom,2012,286.0027
United Kingdom,2013,310.01262
United Kingdom,2014,388.65267
United Kingdom,2015,370.91904
United Kingdom,2016,356.02715
United Kingdom,2017,362.7253
United Kingdom,2018,323.5702298
other,1950,39.303
other,1951,38.436
other,1952,40.976
other,1953,45.296
other,1954,42.295
other,1955,85.637
other,1956,82.21
other,1957,76.494
other,1958,86.132
other,1959,104.361
other,1960,112.226
other,1961,115.271
other,1962,97.97
other,1963,113.466
other,1964,140.251
other,1965,146.583
other,1966,135.844
other,1967,95.501
other,1968,105.947
other,1969,67.302
other,1970,66.529
other,1971,80.601
other,1972,86.758
other,1973,101.304
other,1974,119.787
other,1975,113.564
other,1976,104.581
other,1977,50.781
other,1978,51.101
other,1979,43.329
other,1980,38.361
other,1981,43.297
other,1982,41.33
other,1983,40.377
other,1984,40.132
other,1985,35.105
other,1986,29.318
other,1987,31.244
other,1988,32.986
other,1989,31.055
other,1990,33.293
other,1991,47.432
other,1992,44.931
other,1993,48.139
other,1994,36.957
other,1995,34.011
other,1996,29.666
other,1997,32.005
other,1998,23.944
other,1999,35.699
other,2000,34.918
other,2001,40.549
other,2002,43.116
other,2003,38.63
other,2004,37.298
other,2005,35.52
other,2006,35.126
other,2007,34.17736
other,2008,35.81839
other,2009,32.73614
other,2010,33.94773
other,2011,35.59523
other,2012,37.36891
other,2013,34.50789
other,2014,86.81803
other,2015,54.46776
other,2016,48.57767
other,2017,59.91872
other,2018,43.37555595
